prd_cd,prd_brnd_nm,prd_brnd_cd,prd_tp_cat_vl,prd_nm,item_index
111310100527,미쟝센,11131,컬러,[3입] 쉽고빠른 거품염색 6N 밝은갈색,4172
111310000023,미쟝센,11131,에센스 & 세럼 & 오일,동백 헤어 오일,4173
111771001161,이니스프리,11177,메이크업 리무버,애플씨드 립 앤 아이 메이크업 리무버,4174
310480100008,동의본초연구,31048,치약,[3입] 동의본초연구 한방생약 잇몸치약,4175
170010000537,"",17001,파운데이션,P 올데이 래스팅 파운데이션,4176
111310000370,미쟝센,11131,스타일링,컬 픽스 워터스프레이,4177
111771001195,이니스프리,11177,립케어 & 립밤,마이 립밤,4178
111310100611,미쟝센,11131,스타일링,[4입] 스타일케어 플렉서블 스프레이,4179
000511000088,피카소,00051,브러쉬 세트,프로페셔널 블랙 22종,4180
000511000112,피카소,00051,눈(Eye) 전용,219 아이섀도우,4181
002011100072,스틸라,00201,메이크업,소프트 글로우 블러셔+뷰티 보스 립글로스 세트,4182
007011000304,CEO 보떼,00701,여성향수,랑세 조세핀 EDP 100ML,4183
180021000021,데싱디바,18002,네일아트 & 스티커,매직프레스_비 패뷸러스 MDR222,4184
111170000226,설화수,11117,아이브로우,아이브로우 퍼펙터,4185
111170000179,설화수,11117,아이 & 넥,진설아이에센스,4186
111290100652,해피바스,11129,바디모이스처라이저,[3입] 로즈 데일리 모이스춰 오일 인 로션,4187
111970000495,라네즈,11197,클렌징 폼,프레시 카밍 pH 밸런싱 클렌저,4188
220220000007,리리코스 마린에너지,22022,로션 & 에멀젼,하이드레이팅 펄스 에센스 로션,4189
110640000066,프리메라,11064,크림,오가니언스 크림,4190
220220000071,리리코스 마린에너지,22022,마스크 & 팩,트루 앰플 마스크 진주,4191
111771000729,이니스프리,11177,에센스 & 세럼,더미니멈 앰플 에센스,4192
111771000902,이니스프리,11177,마스크 & 팩,19′ 수퍼 화산송이 모공 마스크 2X,4193
111410000074,려,11141,트리트먼트 & 팩,화윤생 뷰티풀에이징 두피모발팩,4194
002061000056,에뛰드하우스,00206,소품 & 도구,래쉬펌 컬 픽스 뷰러,4195
111070000723,헤라,11107,립스틱,[P] 루즈 홀릭 크림,4196
003021000042,아로마티카,00302,샴푸,티트리 퓨리파잉 샴푸 400ml,4197
111130000495,아이오페,11113,쿠션,[리필] 맨 에어쿠션®,4198
111380000223,아모레퍼시픽,11138,에센스 & 세럼,[한정/대용량] 빈티지 싱글 익스트렉트 에센스,4199
000511000142,피카소,00051,얼굴(Face) 전용,PA16 fan 파우더,4200
111070000267,헤라,11107,스킨 & 로션,옴므 에센스 인 스킨,4201
180030000045,디어. 클레어스,18003,스킨 & 토너,데일리 스킨 소프닝 워터,4202
111771000709,이니스프리,11177,스페셜 케어,카멜리아 에센셜 트리트먼트,4203
111170000106,설화수,11117,클렌징 폼,자정클렌징폼,4204
110650000632,마몽드,11065,립,[P] 아쿠아 필 립 마스크 20g,4205
111070000265,헤라,11107,스킨 & 로션,옴므 에센스 인 에멀젼,4206
111310100636,미쟝센,11131,컬러,[2입] 퍼펙트컬러 멋내기 8MB 매트브라운,4207
007011000463,CEO 보떼,00701,향수,쥬시꾸뛰르 비바라쥬시 EDP 50ML,4208
000511000192,피카소,00051,입술(Lip) 전용,506 립,4209
110640000413,프리메라,11064,바디,[P][특별판매] 바디 4종 kit,4210
180040000016,머지,18004,아이라이너,더 퍼스트 이지드로잉 젤 아이라이너,4211
005021000116,마이팩토리,00502,소품 & 도구,더바브엑스퍼트 노즈 앤 이어 시저,4212
111270000211,일리윤,11127,마스크 & 팩,그날의 마스크팩,4213
111970100576,라네즈,11197,세트,베이직 2종 세트_모이스춰 (쇼핑백 포함),4214
220110000143,구딸파리,22011,여성향수,[선물포장] 로즈 폼퐁 EDT,4215
002011000002,스틸라,00201,아이섀도우,쉬머&글로우 리퀴드 아이섀도우,4216
002121000030,케이트,00212,아이라이너,케이트 슈퍼 샤프 라이너 EX 2.0,4217
002061000420,에뛰드하우스,00206,립틴트,파우더 루즈 틴트 -RD306 클래식레드,4218
319980000128,"",31998,생활용품,[P](BOX) AP 종합세트 1호 -D (10입),4219
111850000005,큐브미,11185,이너뷰티,워터뱅크 큐브 7주,4220
110770100175,바이탈뷰티,11077,영양보충,[P] 자양본 (90C),4221
111310100618,미쟝센,11131,컬러,[2입] 쉽고 빠른 크림염색 8O 쿠퍼브라운,4222
111070100747,헤라,11107,세트,[기획] 화이트 프로그램 래디언스 2종,4223
111771001020,이니스프리,11177,스페셜 케어,마이 헤어 레시피 모이스춰라이징 컨디셔너 (건조모발용) 200mL,4224
111771001435,이니스프리,11177,에센스 & 세럼,링클 사이언스 스팟 트리트먼트 40mL+링클 세럼 20mL+씨드 세럼 30mL,4225
111170000344,설화수,11117,크림,[소용량] 설린크림,4226
611121000182,에스쁘아,61112,치크(Cheek) 전용,프로 테이퍼드 치크 브러쉬 213,4227
002061000526,에뛰드하우스,00206,아이섀도우,허쉬 드링크 스페셜 키트,4228
002061000414,에뛰드하우스,00206,크림,수분가득 콜라겐 크림 NEW,4229
111270100248,일리윤,11127,마스크 & 팩,편백 진정 마스크 50매,4230
111270100107,일리윤,11127,마스크 & 팩,텐셀 마스크 4종 [1매],4231
111310100639,미쟝센,11131,컬러,[2입] 퍼펙트컬러 새치 4N 딥브라운,4232
002111000010,PUPA(뿌빠),00211,마스카라,뱀프 마스카라 워터프루프,4233
180020000061,데싱디바,18002,네일아트 & 스티커,데싱디바 매직젤스트립 페디 미도리샤워 DGST95P,4234
111130100712,아이오페,11113,에센스 & 세럼,레티놀 엑스퍼트 0.1% 보은세트,4235
111310000208,미쟝센,11131,에센스 & 세럼 & 오일,펄샤이닝 모이스처 수분 크림 에센스,4236
110650000582,마몽드,11065,스킨 & 토너,플라워 토너 5종,4237
111130000378,아이오페,11113,페이스 오일,더마 리페어 제로 마스크,4238
111310100619,미쟝센,11131,샴푸,[2입] 체리블라썸 퍼퓸 샴푸,4239
002061000261,에뛰드하우스,00206,립케어 & 립밤,앵두알 생기 컬러 립밤,4240
005031000040,라 리베라,00503,스펀지&퍼프,룰라러브 건조클립 5개 세트,4241
007011000568,CEO 보떼,00701,향수,4711 향수 한정 특가,4242
005021000046,마이팩토리,00502,입술(Lip) 전용,엘리트모델스 립 라이너 브러시,4243
002061000123,에뛰드하우스,00206,아이브로우,청순거짓 브라우 젤 틴트 NEW,4244
150100000027,에스트라,15010,클렌징 워터,아토베리어365 클렌징워터 기획세트,4245
111380000113,아모레퍼시픽,11138,크림,더 에센셜 크림 플루이드,4246
008011000017,생활도감,00801,세탁세제,[생활도감] 구강스프레이,4247
111830100031,스테디,11183,마스크 & 팩,[P] 포스텝 브라이트닝 플랜 [10매],4248
111310000203,미쟝센,11131,샴푸,스칼프 케어 샴푸,4249
111650100280,한율,11165,에센스 & 세럼,세살쑥 진정 에센스 + 어린쑥 수분진정크림,4250
180020000034,데싱디바,18002,네일아트 & 스티커,데싱디바 매직젤스트립 플레이풀 그린 DGST133,4251
002121000010,케이트,00212,"",파우더리 스킨 메이커,4252
220110000006,구딸파리,22011,여성향수,스 수와 우 자메 EDP,4253
005031000016,라 리베라,00503,바디모이스처라이저,[자연주의베블] 베블 바디밀크(200ml),4254
111310000240,미쟝센,11131,스타일링,텍스쳐 매트 왁스,4255
002091000016,캔메이크,00209,립케어 & 립밤,스테이온 루즈밤 2.5g,4256
111650000230,한율,11165,페이스 오일,달빛유자 페이스 오일,4257
111270000128,일리윤,11127,바디모이스처라이저,울트라 리페어 멀티밤,4258
002061000129,에뛰드하우스,00206,아이프라이머,프루프10 아이 프라이머,4259
111070000508,헤라,11107,선케어,선 메이트 레포츠 프로 워터프루프SPF50+ PA++++,4260
111270100239,일리윤,11127,로션 & 에멀젼,[2입] 세라마이드 아토 로션,4261
111270000132,일리윤,11127,마스크 & 팩,울트라 리페어 마스크,4262
002061000517,에뛰드하우스,00206,클렌징 폼,순정 약산성 5.5 폼 클렌저 150ml,4263
002061000453,에뛰드하우스,00206,마스카라,래쉬펌 볼륨 픽스 마스카라+속눈썹4호세트,4264
111130000373,아이오페,11113,로션 & 에멀젼,플랜트 스템셀 에멀젼,4265
111310100461,미쟝센,11131,샴푸,[3입] 데미지 케어 샴푸,4266
110650000501,마몽드,11065,로션 & 에멀젼,인리치드 뉴트리 에멀젼,4267
003021000006,아로마티카,00302,크림,칼렌듈라 쥬시 크림 150g,4268
002061000096,에뛰드하우스,00206,"",순정 수분 진정 올인원 젤 120ml,4269
000241000013,프로에잇청담,00024,아이라이너,[프로에잇청담] 스테이온 젤아이라이너 + 피카소 231 브러쉬,4270
111310100554,미쟝센,11131,컬러,[3입] 헬로버블 6A 더스티애쉬,4271
000511000194,피카소,00051,입술(Lip) 전용,505 립,4272
111771001270,이니스프리,11177,크림,[P] 퍼펙트9 리페어 크림 60ml,4273
111970000655,라네즈,11197,마스크 & 팩,시카 슬리핑 마스크,4274
110640000243,프리메라,11064,에센스 & 세럼,[대용량] 미라클 씨드 에센스,4275
310050000149,메디안,31005,구강,시크릿쥬쥬/베이블레이드 양치컵 기획세트,4276
110650100796,마몽드,11065,세트,레드 에너지 리커버리 세럼 30ml 세트,4277
110650000406,마몽드,11065,스킨 & 토너,에이지컨트롤 스킨 소프너,4278
002081000038,릴리바이레드,00208,립틴트,NEW 로맨틱 라이어 무스 틴트 +무드라이어 벨벳 틴트,4279
111850000001,큐브미,11185,이너뷰티,유스 큐브 7주,4280
002011000001,스틸라,00201,아이섀도우,매그니피센트 메탈 글리터&글로우 리퀴드 아이섀도우,4281
005021000091,마이팩토리,00502,기름종이,뷰티인디에어 기름종이,4282
111850000011,큐브미,11185,이너뷰티,클린 큐브 4주,4283
002061000540,에뛰드하우스,00206,클렌징 폼,AC 클린업 약산성 클렌징 폼,4284
111130000448,아이오페,11113,메이크업 리무버,더마 리페어 약산성 클렌징 워터,4285
002061000340,에뛰드하우스,00206,얼굴(Face) 전용,마이뷰티툴 브러쉬 111 컨실러,4286
111310100536,미쟝센,11131,에센스 & 세럼 & 오일,[2입] 퍼펙트 코코워터 세럼,4287
111930000005,시예누,11193,크림,타임브레이스 크림,4288
310050100164,메디안,31005,치약,치석치약 오리지널 3입+구취 3입,4289
007021000046,프라다퍼퓸,00702,여성향수,프라다 캔디 플로럴 EDT 30ML,4290
007011000480,CEO 보떼,00701,스킨케어,랑팔라투르 사보너리 벌트 바디 선물세트(샴푸+바디워시+비누2종+기프트박스),4291
000511000154,피카소,00051,얼굴(Face) 전용,725 쉐이딩_헤어라인,4292
111290100657,해피바스,11129,바디모이스처라이저,[3입] 포에버 허니코코넛 바디밀크,4293
111310000396,미쟝센,11131,샴푸,[대용량]화이트머스크 퍼퓸 샴푸&컨디셔너(알뜰상품),4294
111650000200,한율,11165,핸드 & 풋케어,자연을 닮은 핸드크림,4295
111310000213,미쟝센,11131,트리트먼트 & 팩,퍼펙트 세럼 트리트먼트,4296
110650000789,마몽드,11065,스킨 & 로션,[대용량] 맨 리차징 올인원 플루이드,4297
110640000394,프리메라,11064,립케어 & 립밤,내추럴 베리 립밤 [피치코랄] 2개,4298
111290000519,해피바스,11129,바디워시,시티오브바스 스파 바디워시,4299
111771000927,이니스프리,11177,클렌징 티슈,19′ 청보리 클렌징 티슈 50매,4300
310300000005,플레시아,31030,치약,피치민트 치약 [3입],4301
111290100564,해피바스,11129,로션 & 에멀젼,[2입] 아르간 울트라 딥 로션,4302
007011000348,CEO 보떼,00701,모이스처라이징,랑팔라투르 맘앤베이비 유기농 베이비 로션 100ML,4303
002011000055,스틸라,00201,립글로스,[윈윈/시너지 재입고] 뷰티 보스 립 글로스,4304
111970000636,라네즈,11197,프라이머 & 베이스,글로이 메이크업 세럼 AD,4305
111410100334,려,11141,컬러,[2입] 자양윤모 새치커버 4.0짙은갈색,4306
001041000027,센카,00104,"",[TISS] 클렌징 오일 230ml 노란티스1+파란1,4307
220010000295,리리코스,22001,쿠션,[리필] 퍼펙트 콜라겐 쿠션 XP SPF50+ PA+++,4308
150510000001,필보이드,15051,바디,샤워오일 페르소프,4309
001071000012,BCL,00107,클렌징 폼,AHA 광채케어 클렌징폼 120g,4310
111771001451,이니스프리,11177,앰플,트루케어 AC 진정 앰플 10mLx4개+앰플 1mLx15개+인텐시브 밤 7mLx2개,4311
111310100589,미쟝센,11131,컬러,[2입] 헬로버블 7P 사하라로즈핑크,4312
111310000250,미쟝센,11131,컬러,샤이닝 에센스,4313
111270000137,일리윤,11127,바디모이스처라이저,콜라겐에센셜 크림 인 로션,4314
111290000323,해피바스,11129,핸드 & 풋케어,에센스 스무드 핸드로션 2종,4315
111130000393,아이오페,11113,클렌징 폼,프로 필링 엔자임 워시,4316
001081000041,라포티셀,00108,앰플,아미노 히알루로닉 앰플 50ml,4317
111270000209,일리윤,11127,클렌징,세라마이드 클렌징폼,4318
180041000006,머지,18004,아이브로우,더 퍼스트 브로우 펜슬,4319
111970100552,라네즈,11197,스킨 & 로션,블루에너지 EX 2종 세트,4320
111610000040,프레시팝,11161,트리트먼트 & 팩,모발영양윤기 아보카도 트리트먼트,4321
008011000002,생활도감,00801,칫솔,칫솔(흰색),4322
180031000001,디어. 클레어스,18003,스킨 & 토너,서플 프레퍼레이션 페이셜 토너,4323
111410100344,려,11141,샴푸,[2입] 함초수 창포 담은 샴푸,4324
150100000008,에스트라,15010,에센스 & 세럼,테라크네365 에센스,4325
180040000008,머지,18004,립스틱,더 퍼스트 립스틱 YOU 시리즈,4326
000521000001,피카소 꼴레지오니,00052,브러쉬,103A 파우더,4327
111290000436,해피바스,11129,바디워시,내추럴 씨드오리진 바디워시,4328
002111000002,PUPA(뿌빠),00211,립스틱,아이엠 샤인 립스틱,4329
002061000563,에뛰드하우스,00206,"",선프라이즈 마일드 에어리 피니쉬 1+1,4330
111910000004,꿀톤,11191,스킨케어,꿀톤 글로우 스틱,4331
611121000193,에스쁘아,61112,프라이머 & 베이스,글로우라이저 톤피커 쿠션 (리필) SPF50+/PA+++,4332
001111000007,보비니,00111,스킨/바디케어,비건 샤워젤 하이포알러제닉,4333
220220000100,리리코스 마린에너지,22022,크림,톤업 알게 그린 크림 SPF40/PA++,4334
111650000142,한율,11165,BB & CC크림,커버 비비크림,4335
111290000551,해피바스,11129,클렌징 폼,솝베리 퓨어 올그린 클렌징폼,4336
111840000007,브로앤팁스,11184,썬 & BB크림,수퍼 라이트 워터프루프 선크림,4337
008011000009,생활도감,00801,혀클리너,혀클리너(초록),4338
310300100032,플레시아,31030,치약,그린티 치약 [6입],4339
111771000931,이니스프리,11177,아이라이너,19′ 젤라이너,4340
180040000012,머지,18004,마스카라,더 퍼스트 익스텐션 래쉬 마스카라,4341
110770000034,바이탈뷰티,11077,홍삼 & 진생베리,천삼액,4342
220220000076,리리코스 마린에너지,22022,크림,딥 씨 워터폴 리치크림,4343
111290000391,해피바스,11129,바디워시,어린잎 티컬렉션 바디워시,4344
002061000483,에뛰드하우스,00206,스킨 & 토너,리얼 프로폴리스 워터 트리트먼트,4345
111290100602,해피바스,11129,바디워시,[2입] 허니 앤 코코넛 바디워시,4346
007021000024,프라다퍼퓸,00702,여성향수,레스 인퓨젼 디 프라다 만다린 EDP 100ML,4347
001061000019,아넷사,00106,"",화이트닝 UV 선스크린 젤 SPF50+ PA++++ 2개,4348
111771000985,이니스프리,11177,에센스 & 세럼,꽃송이버섯 바이탈 세럼 50mL,4349
007021000033,프라다퍼퓸,00702,남성향수,프라다 루나 로사 카본 EDT 100ML,4350
111130100481,아이오페,11113,썬 & BB크림,맨 에어쿠션®(밝은 피부톤) [본품+리필],4351
111290000490,해피바스,11129,바디워시,오떼르말 스파클링 바디워시,4352
111410000132,려,11141,컬러,자양윤모 새치커버,4353
111970000383,라네즈,11197,마스카라,제트 컬링 마스카라,4354
111970000615,라네즈,11197,쿠션,[리필] 비비쿠션_안티에이징,4355
110640000283,프리메라,11064,선케어,퓨어 브라이트닝 UV 프로텍터 SPF50+PA++++,4356
