"prd_cd","tg_prd_cd_cd","prd_nm","prd_cd_cd","prd_brnd_nm","prd_brnd_nm_cd","tg_prd_brnd_nm_cd","apmall_cate_lev1","apmall_cate_lev1_nm","apmall_cate_lev1_cd","tg_apmall_cate_lev1_cd","apmall_cate_lev2","apmall_cate_lev2_nm","apmall_cate_lev2_cd","tg_apmall_cate_lev2_cd","apmall_cate_lev3","apmall_cate_lev3_nm","apmall_cate_lev3_cd","tg_apmall_cate_lev3_cd","brand_sn","brand_name","brand_sn_cd","tg_brand_sn_cd","set_yn","set_yn_cd","tg_set_yn_cd","brnd_grp_nm","brnd_grp_nm_cd","tg_brnd_grp_nm_cd","brnd_dtl_cd","brnd_dtl_nm","brnd_dtl_cd_cd","tg_brnd_dtl_cd_cd","prd_mkt_cat_cd","prd_mkt_cat_nm","prd_mkt_cat_cd_cd","tg_prd_mkt_cat_cd_cd","prd_mkt_lcat_cd","prd_mkt_lcat_nm","prd_mkt_lcat_cd_cd","tg_prd_mkt_lcat_cd_cd","prd_use_cd","prd_use_cd_cd","tg_prd_use_cd_cd","prd_scat_cd","prd_scat_nm","prd_scat_cd_cd","tg_prd_scat_cd_cd","prd_mcat_cd","prd_mcat_nm","prd_mcat_cd_cd","tg_prd_mcat_cd_cd","prd_lcat_cd","prd_lcat_nm","prd_lcat_cd_cd","tg_prd_lcat_cd_cd","main_func_cd","main_func_nm","main_func_cd_cd","tg_main_func_cd_cd","user_tp_cd","user_tp_cd_nm","user_tp_cd_cd","tg_user_tp_cd_cd","prd_grd_cd","prd_grd_cd_cd","tg_prd_grd_cd_cd"
"110770000182","378","[NEW] 메타그린 슬림(2주분)","378","바이탈뷰티","29","29","CTG006","뷰티푸드","5","5","CTG006001","뷰티푸드 ","24","24","CTG006001001","슬리밍 ","79","79","12","바이탈뷰티","3","3","N","0","0","럭셔리","3","3","11077","바이탈뷰티","6","6","Z4","건강식품(비화장품)","19","19","H","HBD외","0","0","01","1","1","BAA","Beautiful Aging","56","56","BA","건강식품","9","9","B","Health","1","1","CA03","건강식품 _바이탈","35","35","1","공용","1","1","S01","10","10"
"111130000719","470","[트루블루 리미티드] 바이오 에센스 인텐시브 컨디셔닝_소용량","470","아이오페","51","51","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002003","에센스 & 세럼","10","10","17","아이오페","6","6","N","0","0","프리미엄","4","4","11113","아이오페","11","11","S2","안티에이징(스킨케어)","9","9","S","스킨케어","2","2","01","1","1","AAC","에센스","2","2","AA","스킨케어","0","0","A","Beauty","0","0","AA02","스킨케어 _안티에이징_피부탄력. 재생","2","2","1","공용","1","1","A02","3","3"
"111130000312","447","슈퍼바이탈 크림 리치","447","아이오페","51","51","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002004","크림","11","11","17","아이오페","6","6","N","0","0","프리미엄","4","4","11113","아이오페","11","11","S2","안티에이징(스킨케어)","9","9","S","스킨케어","2","2","01","1","1","AAD","크림","3","3","AA","스킨케어","0","0","A","Beauty","0","0","AA02","스킨케어 _안티에이징_피부탄력. 재생","2","2","1","공용","1","1","R11","4","4"
"002061000060","75","립 앤 아이 리무버","75","에뛰드하우스","54","54","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001001","메이크업 리무버","2","2","46","에뛰드","32","32","N","0","0","관계사","1","1","11009","에뛰드 하우스","2","2","S4","클렌징(스킨케어)","11","11","S","스킨케어","2","2","01","1","1","AAF","메이크업 클렌징","5","5","AA","스킨케어","0","0","A","Beauty","0","0","AA13","클렌징_메이크업클렌징","12","12","2","여성용","2","2","R15","8","8"
"111170000501","514","[칠보 컬렉션] 실란 콤팩트","514","설화수","39","39","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001003","파우더","23","23","18","설화수","7","7","N","0","0","럭셔리","3","3","11117","설화수","12","12","M2","페이스(메이크업)","2","2","M","메이크업","1","1","01","1","1","ABE","파우더","14","14","AB","메이크업","1","1","A","Beauty","0","0","BA06","메이크업_잡티커버","19","19","2","여성용","2","2","X00","12","12"
"111170000241","501","핸드크림 청린향","501","설화수","39","39","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001005","핸드 & 풋케어 ","51","51","18","설화수","7","7","N","0","0","럭셔리","3","3","11117","설화수","12","12","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADD","핸드보습","35","35","AD","바디","3","3","A","Beauty","0","0","EA05","바디 _수분/보습","55","55","2","여성용","2","2","X00","12","12"
"002011000005","52","[인기컬러 재입고] 헤븐스 휴 하이라이터","52","스틸라","45","45","CTG002","메이크업","1","1","CTG002004","치크","9","9","CTG002004003","하이라이터 ","38","38","57","스틸라","38","38","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111970000655","866","시카 슬리핑 마스크","866","라네즈","11","11","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","31","라네즈","20","20","N","0","0","프리미엄","4","4","11197","라네즈","30","30","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA04","스킨케어 _민감성","4","4","2","여성용","2","2","R13","6","6"
"111970000561","858","옴므 에어 라이트 선스틱 SPF50+ PA++++","858","라네즈","11","11","CTG007","남성","6","6","CTG007005","썬 & BB크림","28","28","CTG007005","썬 & BB크림","86","86","31","라네즈","20","20","N","0","0","프리미엄","4","4","11197","라네즈","30","30","S7","남성(스킨케어)","14","14","S","스킨케어","2","2","01","1","1","AAH","페이셜선케어","7","7","AA","스킨케어","0","0","A","Beauty","0","0","AA06","스킨케어 _자외선차단","6","6","3","남성용","3","3","A02","3","3"
"110640000198","270","후리 앤 후리 소프트 폼","270","프리메라","70","70","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001001","바디워시","47","47","10","프리메라","1","1","N","0","0","럭셔리","3","3","11064","프리메라","4","4","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADI","여성청결","40","40","AD","바디","3","3","A","Beauty","0","0","EA10","바디 _세정","57","57","2","여성용","2","2","R11","4","4"
"110100000014","239","코랄 브러시","239","메이크온","25","25","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001","클렌징","1","1","9","메이크온","0","0","N","0","0","AP 기타","0","0","11010","메이크온","3","3","Z5","미용기기(비화장품)","20","20","H","HBD외","0","0","01","1","1","AGE","미용기기소품","50","50","AG","미용기기","6","6","A","Beauty","0","0","AA12","클렌징_페이셜워시","11","11","2","여성용","2","2","X00","12","12"
"180031000010","912","젠틀 블랙 딥 클렌징 오일","912","디어,","8","8","CTG001","스킨케어","0","0","CTG001001","클렌징","1","1","CTG001001001","메이크업 리무버","2","2","43","디어, 클레어스","29","29","N","0","0","AP 기타","0","0","18003","클레어스","39","39","S4","클렌징(스킨케어)","11","11","S","스킨케어","2","2","01","1","1","AAF","메이크업 클렌징","5","5","AA","스킨케어","0","0","A","Beauty","0","0","AA12","클렌징_페이셜워시","11","11","1","공용","1","1","R13","6","6"
"110650000804","348","센텔라 트러블 토너 올인원 세트","348","마몽드","21","21","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002001","스킨 & 토너","8","8","11","마몽드","2","2","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111771000612","779","리프팅사이언스안티에이징밴드(눈가)세트7개","779","이니스프리","59","59","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","41","이니스프리","27","27","N","0","0","관계사","1","1","13117","이니스프리 본품　","32","32","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA01","스킨케어 _안티에이징_주름개선(부위별)","1","1","1","공용","1","1","R15","8","8"
"111130000543","461","UV쉴드 선 안티폴루션","461","아이오페","51","51","CTG001","스킨케어","0","0","CTG001004","선케어","4","4","CTG001004","선케어","18","18","17","아이오페","6","6","N","0","0","프리미엄","4","4","11113","아이오페","11","11","S5","페이셜 선케어(스킨케어)","12","12","S","스킨케어","2","2","01","1","1","AAH","페이셜선케어","7","7","AA","스킨케어","0","0","A","Beauty","0","0","AA06","스킨케어 _자외선차단","6","6","2","여성용","2","2","R13","6","6"
"002141000001","153","리퀴드 아이라이너 0.4ml","153","베르사유의 장미","30","30","CTG002","메이크업","1","1","CTG002003","아이","8","8","CTG002003005","아이라이너","34","34","76","베르사유의 장미","49","49","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"003031000004","170","[그림비여행BOX]울트라 중2+대1+오1+라1+화장솜1+펨젤1","170","오드리리프스","57","57","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001","바디","46","46","99","오드리리프스","66","66","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111130000528","458","퍼펙트 커버 트윈팩트","458","아이오페","51","51","CTG002","메이크업","1","1","CTG002001","페이스","6","6","CTG002001003","파우더","23","23","17","아이오페","6","6","N","0","0","프리미엄","4","4","11113","아이오페","11","11","M2","페이스(메이크업)","2","2","M","메이크업","1","1","01","1","1","ABE","파우더","14","14","AB","메이크업","1","1","A","Beauty","0","0","BA06","메이크업_잡티커버","19","19","2","여성용","2","2","R99","9","9"
"111771000931","797","19′ 젤라이너","797","이니스프리","59","59","CTG002","메이크업","1","1","CTG002003","아이","8","8","CTG002003005","아이라이너","34","34","41","이니스프리","27","27","N","0","0","관계사","1","1","13117","이니스프리 본품　","32","32","M3","아이(메이크업)","3","3","M","메이크업","1","1","01","1","1","ABQ","아이라이너","24","24","AB","메이크업","1","1","A","Beauty","0","0","BA07","메이크업_컬러표현","20","20","2","여성용","2","2","A02","3","3"
"111290000517","602","그린 릴리프 저자극 바디로션","602","해피바스","77","77","CTG004","생활용품","3","3","CTG004001","바디","14","14","CTG004001003","바디모이스처라이저 ","49","49","20","해피바스","9","9","N","0","0","데일리뷰티","2","2","11129","해피바스","14","14","Z2","바디(비화장품)","17","17","H","HBD외","0","0","01","1","1","ADB","바디보습","33","33","AD","바디","3","3","A","Beauty","0","0","EA05","바디 _수분/보습","55","55","1","공용","1","1","R13","6","6"
"220110000055","926","로즈폼퐁 EDP","926","구딸파리","2","2","CTG003","네일 & 향수","2","2","CTG003002","향수","13","13","CTG003002001","여성향수 ","43","43","33","구딸파리","22","22","N","0","0","럭셔리","3","3","22011","구딸 파리","42","42","Z6","방향(비화장품)","21","21","H","HBD외","0","0","01","1","1","AFA","프래그런스","47","47","AF","방향","5","5","A","Beauty","0","0","GA01","방향","65","65","2","여성용","2","2","S01","10","10"
"111310000267","628","펄 풀글래머러스 볼륨 에센스","628","미쟝센","26","26","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002004","에센스 & 세럼 & 오일","60","60","21","미쟝센","10","10","N","0","0","데일리뷰티","2","2","11131","미쟝센","15","15","Z1","헤어(비화장품)","16","16","H","HBD외","0","0","01","1","1","ACA","양모","28","28","AC","헤어","2","2","A","Beauty","0","0","DA05","헤어_볼륨","43","43","1","공용","1","1","R14","7","7"
"110640000210","275","내추럴 베리 립밤","275","프리메라","70","70","CTG002","메이크업","1","1","CTG002002","립","7","7","CTG002002003","립케어 & 립밤 ","30","30","10","프리메라","1","1","N","0","0","럭셔리","3","3","11064","프리메라","4","4","M4","립(메이크업)","4","4","M","메이크업","1","1","01","1","1","ABL","립밤/립케어","20","20","AB","메이크업","1","1","A","Beauty","0","0","BA01","메이크업_수분/보습/영양","14","14","1","공용","1","1","R13","6","6"
"007011000472","204","아리아나그란데 스위트 라이크 캔디 오데퍼퓸 100ML","204","아리아나 그란데","47","47","CTG003","네일 & 향수","2","2","CTG003002","향수","13","13","CTG003002","향수","42","42","103","아리아나 그란데","69","69","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111610000014","717","두피진정 알로에&오트 컨디셔너","717","프레시팝","69","69","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002002","린스 & 컨디셔너","58","58","24","프레시팝","13","13","N","0","0","데일리뷰티","2","2","11161","프레시팝","19","19","Z1","헤어(비화장품)","16","16","H","HBD외","0","0","01","1","1","ACD","세정","31","31","AC","헤어","2","2","A","Beauty","0","0","DA02","헤어_두피케어","40","40","1","공용","1","1","R99","9","9"
"111070000083","381","옴므 블랙 퍼펙트 스킨","381","헤라","78","78","CTG007","남성","6","6","CTG007002","스킨 & 로션","26","26","CTG007002","스킨 & 로션","84","84","15","헤라","5","5","N","0","0","럭셔리","3","3","11107","헤라","8","8","S7","남성(스킨케어)","14","14","S","스킨케어","2","2","01","1","1","AAA","스킨","0","0","AA","스킨케어","0","0","A","Beauty","0","0","AA08","스킨케어 _수분/보습","7","7","3","남성용","3","3","X00","12","12"
"000521000022","23","브러쉬 케이스","23","피카소 꼴레지오니","73","73","CTG005","소품 & 도구","4","4","CTG005001","스킨 & 메이크업소품","18","18","CTG005001","스킨 & 메이크업소품","67","67","94","피카소 꼴레지오니","61","61","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"000511000006","0","13 하이라이터","0","피카소","72","72","CTG005","소품 & 도구","4","4","CTG005005","브러쉬","22","22","CTG005005001","얼굴(Face)","74","74","55","피카소","36","36","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111310100579","652","[세트] 샤인 아우라+퍼펙트 오리지널 세럼","652","미쟝센","26","26","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002004","에센스 & 세럼 & 오일","60","60","21","미쟝센","10","10","Y","1","1",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111310100440","648","[2입] 파워스윙 포마드 왁스7","648","미쟝센","26","26","CTG004","생활용품","3","3","CTG004002","헤어","15","15","CTG004002005","스타일링 ","61","61","21","미쟝센","10","10","Y","1","1",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"001101000008","46","마데카 토탈 솔루션 키트","46","센텔리안24","42","42","CTG001","스킨케어","0","0","CTG001005","세트","5","5","CTG001005","세트","19","19","102","센텔리안24","68","68","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
"111070000553","398","[소용량] 셀 에센스 바이옴 플러스","398","헤라","78","78","CTG001","스킨케어","0","0","CTG001002","모이스처라이징","2","2","CTG001002003","에센스 & 세럼","10","10","15","헤라","5","5","N","0","0","럭셔리","3","3","11157","헤라　","18","18","S3","미백(스킨케어)","10","10","S","스킨케어","2","2","01","1","1","AAC","에센스","2","2","AA","스킨케어","0","0","A","Beauty","0","0","AA05","스킨케어 _미백 (스팟. 톤)","5","5","2","여성용","2","2","A02","3","3"
"111170000164","490","설안팩","490","설화수","39","39","CTG001","스킨케어","0","0","CTG001003","스페셜 케어","3","3","CTG001003001","마스크 & 팩","15","15","18","설화수","7","7","N","0","0","럭셔리","3","3","11117","설화수","12","12","S6","마스크(스킨케어)","13","13","S","스킨케어","2","2","01","1","1","AAG","마스크","6","6","AA","스킨케어","0","0","A","Beauty","0","0","AA09","스킨케어 _영양","8","8","2","여성용","2","2","X00","12","12"
"002011000086","65","★원데이 특가★ 글리터&글로우 리퀴드 아이섀도우 미니 팁 키튼 카르마","65","스틸라","45","45","CTG002","메이크업","1","1","CTG002003","아이","8","8","CTG002003006","아이섀도우","35","35","57","스틸라","38","38","N","0","0",,"5","5",,,"53","53",,,"24","24",,,"3","3",,"2","2",,,"59","59",,,"11","11",,,"3","3",,,"67","67",,,"5","5",,"15","15"
